address	type	comment
004771c0	PLATE	Allocates a 0x100-byte particle from a source position, scales its lifetime/size by the given factor, starts its sprite animation or sets a default texture, computes an animation LOD step from the frame delta, and links it into the active effect list.
004772a0	PLATE	Allocates a 0x100-byte quad effect particle whose center is the midpoint of two endpoints, stores the four corner offsets relative to that center, sets its random lifetime, and links it into the active effect list.
00477480	PLATE	Builds a screen-facing beam between two endpoints by widening it along the normalized cross product of its direction and a view vector, then spawns two textured quad particles forming the beam's two halves.
00477720	PLATE	Computes the start/end positions of one animated slice of a moving beam trail, clamps it against the beam's total length while deriving per-end texture-coordinate fractions, and spawns the corresponding beam segment.
00477920	PLATE	Builds a normalized direction between two points and a view vector to the camera, computes how many trail slices to emit from the frame timing, and loops calling Fx_SpawnBeamTrailSlice to lay down a textured beam trail.
00477a80	PLATE	Builds a ground-level beam from an entity's position toward the camera, widens it along the normalized cross product of its direction and the view vector, and spawns two textured quad particles using the entity's team/owner texture index.
00477de0	PLATE	Spawns a type-9 animated effect particle, stores the three given vector components and a per-frame update callback (LAB_004768a0) on it.
00477e50	PLATE	Builds two textured billboard beam-segment quads from two basis direction vectors, width/length scale factors, and computed UV coordinates.
00478260	PLATE	Computes a unit's engine-exhaust emitter point in world space, transforms its direction basis, and emits the beam quads forming the thrust/exhaust trail when above the speed threshold.
00478850	PLATE	Dispatches on the effect-kind code in EAX (0-4) to spawn the corresponding particle, random burst, or thrust-trail effect.
00478970	PLATE	Builds the entity's orientation matrix from its Euler angles, projects it into the spatial grid, and submits the resulting sprite/decal to the draw queue or contact index, then restores the original orientation.
00478a80	PLATE	Temporarily forces the active draw context's render mode to 5, builds the entity orientation matrix, projects and submits the sprite/decal, then restores the render mode and orientation.
00478ba0	PLATE	Projects the entity with its orientation angles zeroed (axis-aligned) into the spatial grid and submits the resulting sprite/decal to the draw queue or contact index.
00478c10	PLATE	Projects the entity position and its scaled velocity to screen space and stores the atan2 screen-space heading angle (plus a bias) into the entity's rotation field at +0x2c.
00478d90	PLATE	Advances all contrails and effect particles for the elapsed frame time: integrates position, applies gravity/drag, runs expiry callbacks, and frees dead particles.
00478fa0	PLATE	Picks a sprite index from one of two effect tables based on the entity's type and a frame-counter cycle, then spawns a type-0xc animated particle showing it.
00479050	PLATE	Builds the camera billboard basis, computes the frame delta-time, then walks the active projectile list and dispatches each entry by its type to set the render mode and call the matching per-type update/draw handler.
00479230	PLATE	Creates the active projectile list and resolves all weapon-effect texture handles by name (fire, gunblast, shot, and red/blue light sprites), forcing them to mip level zero and preloading the light textures.
004798a0	PLATE	Zeroes a projectile-effect object's position, velocity, and timer fields, sets its three scale components to 1.0, and assigns its default type code 0xc.
00479970	PLATE	Walks and frees the projectile list, the contrail list (releasing each contrail's segments), and the smoke-trail list, then clears all three list headers.
00479a10	PLATE	Iterates the projectile list and adds a fading lens-flare transient for each muzzle-flash entry, then iterates the world entity list adding contrail and glow draws for the matching entity types.
00479ba0	PLATE	Computes the start and end points of a projectile's motion beam, clips it against geometry, normalizes the direction, and emits a fixed number of stepped trail segments along it.
00479f00	PLATE	Allocates and constructs the global profanity-filter object, storing the result (or null on allocation failure) in the singleton pointer.
00479f60	PLATE	Initializes a profanity-filter object with the file-system base, duplicates the "profanity.txt" filename, creates its word list, and loads the word list from the file.
00479fe0	PLATE	Opens the profanity word file and reads it line by line, skipping blank and comment lines, then duplicates each leading token and appends it to the filter's word list.
0047a0f0	PLATE	Walks the filter's word list, freeing each node's duplicated string payload and unlinking the node from the list.
0047a130	PLATE	Duplicates both strings, upper-cases them, runs strstr to find the needle in the haystack case-insensitively, and returns a pointer into the original haystack at the match (or NULL).
0047a1d0	PLATE	Walks the banned-word list and overwrites every case-insensitive occurrence of each banned word in the given string with asterisks ('*'), returning the same string.
0047a246	PLATE	Tests whether the entity is a valid lockable target by checking its team/type/flags, that its bearing from the camera falls within the current zoom field-of-view (dot vs sin threshold), and that the viewer has line of sight to it.
0047a3df	PLATE	Looks up a palette color via the direction-index tables, marshals the line endpoints through the float-to-fixed helper, and issues the renderer's draw-line vtable call (+0x94) in that color.
0047a456	PLATE	Transforms the forward vector by the view matrix and scans the 8 compass-direction sin/cos table entries, returning the index of the direction whose dot product with the view forward is largest.
0047a4c7	PLATE	Computes sin/cos of the given angle and emits three draw-primitive vtable calls (+0x70) to render an arc/segment of the compass ring.
0047a635	PLATE	Computes sin/cos of the given angle, marshals the resulting endpoint coordinates through the float-to-fixed helper, and issues one draw-primitive vtable call (+0x70) to render a single compass spoke/segment.
0047a6c6	PLATE	Draws the full HUD compass ring by rendering the base arc once and then seven spokes/segments, all in the shared compass color.
0047a92f	PLATE	If the map panel is active, iterates every cell of the 2D grid clearing its first three state bytes and freeing each cell's allocated buffer back to the pool, then resets any active drag state.
0047a997	PLATE	Scans all world object slots and their three sub-entries to find the maximum object height/radius value (field +0x28), then stores that maximum plus a fixed margin into the global tallest-object cache.
